source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,11,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-08-28,FC Utrecht J,FC Eindhoven,1,2,A,0,1,A,Matchday 1,source_reported_FT,FC Utrecht J,FC Eindhoven
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,12,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-08-28,SC Cambuur,NEC Nijmegen,2,0,H,0,0,D,Matchday 1,source_reported_FT,SC Cambuur,NEC Nijmegen
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,14,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-08-29,Jong PSV,SBV Excelsior,1,6,A,0,2,A,Matchday 1,source_reported_FT,Jong PSV,SBV Excelsior
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,16,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-08-29,NAC Breda,AZ Alkmaar J,6,1,H,3,0,H,Matchday 1,source_reported_FT,NAC Breda,AZ Alkmaar J
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,15,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-08-29,TOP Oss,Helmond Sport,1,2,A,0,1,A,Matchday 1,source_reported_FT,TOP Oss,Helmond Sport
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,21,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-08-30,Almere City FC,MVV,0,0,D,,,,Matchday 1,source_reported_FT,Almere City FC,MVV
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,20,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-08-30,FC Dordrecht,Go Ahead Eagles,0,0,D,,,,Matchday 1,source_reported_FT,FC Dordrecht,Go Ahead Eagles
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,19,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-08-30,Jong Ajax,Roda JC Kerkrade,0,4,A,0,1,A,Matchday 1,source_reported_FT,Jong Ajax,Roda JC Kerkrade
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,18,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-08-30,Telstar,FC Volendam,2,2,D,2,1,H,Matchday 1,source_reported_FT,Telstar,FC Volendam
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,23,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-08-31,De Graafschap,FC Den Bosch,4,2,H,1,0,H,Matchday 1,source_reported_FT,De Graafschap,FC Den Bosch
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,28,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-05,FC Eindhoven,Telstar,2,3,A,0,1,A,Matchday 2,source_reported_FT,FC Eindhoven,Telstar
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,29,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-05,MVV,SC Cambuur,1,7,A,1,4,A,Matchday 2,source_reported_FT,MVV,SC Cambuur
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,30,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-05,Roda JC Kerkrade,TOP Oss,3,0,H,3,0,H,Matchday 2,source_reported_FT,Roda JC Kerkrade,TOP Oss
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,33,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-06,FC Den Bosch,FC Dordrecht,2,1,H,0,1,A,Matchday 2,source_reported_FT,FC Den Bosch,FC Dordrecht
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,34,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-06,Helmond Sport,NAC Breda,0,2,A,0,1,A,Matchday 2,source_reported_FT,Helmond Sport,NAC Breda
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,32,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-06,SBV Excelsior,Almere City FC,4,6,A,3,4,A,Matchday 2,source_reported_FT,SBV Excelsior,Almere City FC
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,49,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-11,AZ Alkmaar J,Jong PSV,1,4,A,1,1,D,Matchday 3,source_reported_FT,AZ Alkmaar J,Jong PSV
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,46,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-11,FC Dordrecht,SBV Excelsior,1,3,A,1,2,A,Matchday 3,source_reported_FT,FC Dordrecht,SBV Excelsior
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,48,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-11,FC Eindhoven,Helmond Sport,0,0,D,,,,Matchday 3,source_reported_FT,FC Eindhoven,Helmond Sport
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,47,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-11,FC Volendam,FC Utrecht J,0,1,A,0,0,D,Matchday 3,source_reported_FT,FC Volendam,FC Utrecht J
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,50,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-11,NEC Nijmegen,Jong Ajax,2,1,H,1,0,H,Matchday 3,source_reported_FT,NEC Nijmegen,Jong Ajax
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,51,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-11,SC Cambuur,Go Ahead Eagles,0,2,A,0,1,A,Matchday 3,source_reported_FT,SC Cambuur,Go Ahead Eagles
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,53,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-12,De Graafschap,Roda JC Kerkrade,4,0,H,2,0,H,Matchday 3,source_reported_FT,De Graafschap,Roda JC Kerkrade
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,55,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-13,Telstar,MVV,1,2,A,0,1,A,Matchday 3,source_reported_FT,Telstar,MVV
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,37,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-14,FC Utrecht J,AZ Alkmaar J,1,2,A,1,1,D,Matchday 2,source_reported_FT,FC Utrecht J,AZ Alkmaar J
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,36,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-14,Jong Ajax,Jong PSV,1,2,A,1,2,A,Matchday 2,source_reported_FT,Jong Ajax,Jong PSV
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,57,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-14,NAC Breda,FC Den Bosch,2,1,H,0,1,A,Matchday 3,source_reported_FT,NAC Breda,FC Den Bosch
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,59,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-15,Almere City FC,TOP Oss,3,0,H,2,0,H,Matchday 3,source_reported_FT,Almere City FC,TOP Oss
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,39,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-15,FC Volendam,NEC Nijmegen,1,3,A,0,2,A,Matchday 2,source_reported_FT,FC Volendam,NEC Nijmegen
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,66,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-18,Go Ahead Eagles,Jong Ajax,0,3,A,0,1,A,Matchday 4,source_reported_FT,Go Ahead Eagles,Jong Ajax
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,65,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-18,Helmond Sport,FC Volendam,0,1,A,0,0,D,Matchday 4,source_reported_FT,Helmond Sport,FC Volendam
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,64,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-18,Jong PSV,FC Eindhoven,1,2,A,0,1,A,Matchday 4,source_reported_FT,Jong PSV,FC Eindhoven
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,67,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-18,Roda JC Kerkrade,FC Dordrecht,4,0,H,2,0,H,Matchday 4,source_reported_FT,Roda JC Kerkrade,FC Dordrecht
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,69,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-19,TOP Oss,SC Cambuur,2,2,D,1,2,A,Matchday 4,source_reported_FT,TOP Oss,SC Cambuur
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,71,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-20,NEC Nijmegen,Almere City FC,0,1,A,0,0,D,Matchday 4,source_reported_FT,NEC Nijmegen,Almere City FC
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,73,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-21,AZ Alkmaar J,De Graafschap,7,3,H,5,1,H,Matchday 4,source_reported_FT,AZ Alkmaar J,De Graafschap
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,74,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-21,FC Utrecht J,NAC Breda,0,2,A,0,1,A,Matchday 4,source_reported_FT,FC Utrecht J,NAC Breda
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,77,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-22,FC Den Bosch,MVV,2,0,H,0,0,D,Matchday 4,source_reported_FT,FC Den Bosch,MVV
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,76,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-22,SBV Excelsior,Telstar,1,2,A,0,0,D,Matchday 4,source_reported_FT,SBV Excelsior,Telstar
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,82,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-25,Almere City FC,Helmond Sport,2,0,H,0,0,D,Matchday 5,source_reported_FT,Almere City FC,Helmond Sport
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,83,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-25,FC Dordrecht,AZ Alkmaar J,2,0,H,1,0,H,Matchday 5,source_reported_FT,FC Dordrecht,AZ Alkmaar J
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,84,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-25,MVV,TOP Oss,3,0,H,0,0,D,Matchday 5,source_reported_FT,MVV,TOP Oss
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,85,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-25,SC Cambuur,FC Utrecht J,5,2,H,2,0,H,Matchday 5,source_reported_FT,SC Cambuur,FC Utrecht J
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,87,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-26,NAC Breda,Jong PSV,2,1,H,1,1,D,Matchday 5,source_reported_FT,NAC Breda,Jong PSV
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,89,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-27,De Graafschap,NEC Nijmegen,2,0,H,0,0,D,Matchday 5,source_reported_FT,De Graafschap,NEC Nijmegen
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,90,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-27,FC Volendam,Go Ahead Eagles,0,0,D,,,,Matchday 5,source_reported_FT,FC Volendam,Go Ahead Eagles
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,92,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-28,Jong Ajax,SBV Excelsior,3,0,H,0,0,D,Matchday 5,source_reported_FT,Jong Ajax,SBV Excelsior
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,93,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-28,Telstar,FC Den Bosch,6,1,H,2,0,H,Matchday 5,source_reported_FT,Telstar,FC Den Bosch
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,95,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-09-29,FC Eindhoven,Roda JC Kerkrade,3,3,D,2,3,A,Matchday 5,source_reported_FT,FC Eindhoven,Roda JC Kerkrade
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,102,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-02,AZ Alkmaar J,MVV,3,3,D,2,1,H,Matchday 6,source_reported_FT,AZ Alkmaar J,MVV
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,100,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-02,Go Ahead Eagles,FC Utrecht J,2,3,A,0,1,A,Matchday 6,source_reported_FT,Go Ahead Eagles,FC Utrecht J
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,101,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-02,Jong PSV,Telstar,3,0,H,0,0,D,Matchday 6,source_reported_FT,Jong PSV,Telstar
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,103,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-02,NAC Breda,Jong Ajax,4,0,H,2,0,H,Matchday 6,source_reported_FT,NAC Breda,Jong Ajax
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,105,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-03,NEC Nijmegen,FC Eindhoven,6,0,H,2,0,H,Matchday 6,source_reported_FT,NEC Nijmegen,FC Eindhoven
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,107,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-04,Roda JC Kerkrade,FC Volendam,1,1,D,0,1,A,Matchday 6,source_reported_FT,Roda JC Kerkrade,FC Volendam
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,109,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-05,SBV Excelsior,De Graafschap,1,2,A,1,1,D,Matchday 6,source_reported_FT,SBV Excelsior,De Graafschap
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,110,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-05,TOP Oss,FC Dordrecht,2,0,H,1,0,H,Matchday 6,source_reported_FT,TOP Oss,FC Dordrecht
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,112,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-06,Helmond Sport,SC Cambuur,1,5,A,1,0,H,Matchday 6,source_reported_FT,Helmond Sport,SC Cambuur
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,119,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-09,FC Eindhoven,SBV Excelsior,1,1,D,0,0,D,Matchday 7,source_reported_FT,FC Eindhoven,SBV Excelsior
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,122,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-10,Almere City FC,Roda JC Kerkrade,2,1,H,2,1,H,Matchday 7,source_reported_FT,Almere City FC,Roda JC Kerkrade
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,121,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-10,MVV,Go Ahead Eagles,0,2,A,0,2,A,Matchday 7,source_reported_FT,MVV,Go Ahead Eagles
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,123,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-10,Telstar,TOP Oss,1,1,D,1,0,H,Matchday 7,source_reported_FT,Telstar,TOP Oss
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,125,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-11,SC Cambuur,FC Dordrecht,5,0,H,3,0,H,Matchday 7,source_reported_FT,SC Cambuur,FC Dordrecht
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,127,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-12,FC Den Bosch,Helmond Sport,1,2,A,0,0,D,Matchday 7,source_reported_FT,FC Den Bosch,Helmond Sport
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,41,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-13,Go Ahead Eagles,De Graafschap,0,0,D,,,,Matchday 2,source_reported_FT,Go Ahead Eagles,De Graafschap
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,114,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-15,FC Den Bosch,Almere City FC,1,1,D,0,1,A,Matchday 6,source_reported_FT,FC Den Bosch,Almere City FC
openfootball/europe,https://raw.githubusercontent.com/openfootball/europe/7faa522aef63fa9a6fcb9d8189bd8bc52381e967/netherlands/2020-21_nl2.txt,7faa522aef63fa9a6fcb9d8189bd8bc52381e967,140,2026-09-04T07:12:27.858Z,Eerste Divisie,2020-21,2020-10-16,FC Utrecht J,NEC Nijmegen,1,4,A,1,1,D,Matchday 8,source_reported_FT,FC Utrecht J,NEC Nijmegen
