source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,72,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-13,Tromso,Lillestrom,1,2,A,,,,,source_reported_FT,Tromso,Lillestrom
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,74,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-16,Bodo/Glimt,Tromso,0,1,A,,,,,source_reported_FT,Bodo/Glimt,Tromso
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,75,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-16,Brann,Haugesund,1,1,D,,,,,source_reported_FT,Brann,Haugesund
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,76,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-16,Kristiansund,Ranheim,1,3,A,,,,,source_reported_FT,Kristiansund,Ranheim
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,77,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-16,Molde,Stromsgodset,2,0,H,,,,,source_reported_FT,Molde,Stromsgodset
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,78,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-16,Odd,Sandefjord,5,0,H,,,,,source_reported_FT,Odd,Sandefjord
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,79,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-16,Rosenborg,Lillestrom,3,0,H,,,,,source_reported_FT,Rosenborg,Lillestrom
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,80,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-16,Sarpsborg 08,Start,4,0,H,,,,,source_reported_FT,Sarpsborg 08,Start
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,81,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-16,Valerenga,Stabaek,1,0,H,,,,,source_reported_FT,Valerenga,Stabaek
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,82,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-21,Haugesund,Rosenborg,1,2,A,,,,,source_reported_FT,Haugesund,Rosenborg
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,83,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-21,Kristiansund,Stromsgodset,4,0,H,,,,,source_reported_FT,Kristiansund,Stromsgodset
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,89,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-21,Lillestrom,Brann,1,1,D,,,,,source_reported_FT,Lillestrom,Brann
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,84,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-21,Ranheim,Molde,3,1,H,,,,,source_reported_FT,Ranheim,Molde
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,85,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-21,Sandefjord,Sarpsborg 08,0,1,A,,,,,source_reported_FT,Sandefjord,Sarpsborg 08
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,86,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-21,Stabaek,Odd,2,1,H,,,,,source_reported_FT,Stabaek,Odd
